student_id,5th_score,10th_score,hours_studied,mother_edu,female
2563,-0.5164,63.71,10.34,8,1
2564,-0.7849,59.898,14.84,9.5,1
2565,0.6029,74.983,16.74,13,1
2566,-1.399,47.532,11.12,8.1,0
2567,0.3843,83.181,12.84,11.9,1
2568,0.2658,72.498,11.47,8.2,1
2569,-0.2986,62.723,12.97,11.1,1
2570,0.8894,91.14,15.77,14.8,0
2571,0.1893,73.779,12.91,9.7,0
2572,-0.3959,60.934,7.32,7.3,0
2573,0.0179,78.643,10.25,8.8,0
2574,0.1733,74.475,12.15,9.5,0
2575,0.1566,75.983,13.02,13.2,1
2576,0.8252,77.883,12.34,11.3,1
2577,-1.0568,58.052,8.25,9.2,1
2578,0.0904,75.744,14.3,7.7,0
2579,0.6881,78.212,13.37,7.3,0
2580,-1.3599,53.524,6.91,10.6,1
2581,-0.8272,67.054,9.85,10.4,0
2582,-2.6036,7.262,5.98,8.1,0
2583,-0.6047,53.757,9.66,8.9,1
2584,1.8619,80.639,12.35,9.9,0
2585,-0.4098,58.837,10.48,11,0
2586,0.0917,71.757,13.55,13.2,1
2587,-0.4485,61.876,5.07,8.1,1
2588,1.3716,92.101,14.68,11.5,0
2589,0.6009,81.157,16.07,7.7,1
2590,-0.2968,68.547,11.86,11.4,0
2591,-0.3999,64.984,9.83,8.4,1
2592,0.2525,72.75,15.21,12.6,1
2593,0.994,66.315,16.91,13.7,1
2594,0.7682,76.954,13.86,10.7,1
2595,-0.5053,63.695,10.34,7.7,1
2596,1.0224,85.153,7.39,10.1,1
2597,-1.79,51.535,11.08,8.7,0
2598,-0.4119,63.57,14.09,9,1
2599,-0.2957,62.955,10.4,7.6,0
2600,-0.1051,63.026,11.66,9.8,1
2601,0.4076,77.416,13.18,6.6,1
2602,0.7763,84.552,13.65,10,1
2603,-0.3049,68.064,10.51,13,0
2604,-0.9026,62.089,12.69,10,1
2605,-0.7924,49.54,10.21,9.4,0
2606,0.2722,77.284,11.31,10.3,0
2607,0.1225,74.401,11.2,7.5,1
2608,0.9401,83.476,18.32,13.4,1
2609,1.5223,96.256,14.5,12.5,0
2610,-0.624,61.954,12.42,7.3,1
2611,-0.9095,66.37,8.05,10.8,1
2612,-0.8795,51.835,11.51,12.2,0
2613,0.4588,78.057,8.87,12.5,0
2614,0.2411,93.364,13.59,12.5,0
2615,-0.4501,63.414,11.76,8.1,1
2616,-0.0097,66.657,7.04,11.5,0
2617,-0.0819,64.681,17.71,11.6,0
2618,0.4624,71.997,11.13,8.9,1
2619,-2.1973,30.802,8.2,7.6,1
2620,-1.7016,38.35,10.39,11.5,0
2621,0.287,70.546,11.39,13.7,0
2622,0.596,70.848,15.45,15.2,0
2623,-1.1697,59.234,8.57,9.4,1
2624,1.2036,80.825,11.22,11.8,0
2625,-0.0251,60.906,14.12,8,0
2626,-0.35,68.329,13.56,10.4,1
2627,-0.703,60.141,9.89,7.8,1
2628,0.4282,83.604,15.67,10.7,1
2629,-0.2736,56.689,11.08,11.3,1
2630,-0.7952,55.712,10.3,8.7,0
2631,1.9118,83.189,14.09,11.9,0
2632,-1.5779,40.122,7.33,6,0
2633,-0.7386,58.513,9.33,5.5,1
2634,-1.8788,23.494,6.44,7.8,0
2635,0.2489,71.046,9.94,12.2,0
2636,-1.4187,45.331,12.32,7.9,0
2637,1.0367,77.355,14.02,8,0
2638,0.6671,77.66,17.88,9.1,0
2639,-0.6142,58.578,11.71,12.3,0
2640,-0.0335,59.23,8.44,8.7,1
2641,0.1049,76.829,16.59,7.5,0
2642,0.0691,74.802,13.52,12,0
2643,0.7497,76.209,13.02,9.9,0
2644,1.8139,83.914,12.91,9.3,0
2645,-1.6112,49.758,8.36,8.5,1
2646,-0.279,58.119,14.51,11.9,0
2647,-0.3814,67.087,9.15,10,0
2648,-0.0097,68.104,8.11,9,1
2649,2.2268,91.776,19.08,11.4,0
2650,-1.5075,28.2,7.67,10.1,0
2651,0.4744,77.015,13.86,8.7,0
2652,-0.966,59.57,10.76,13.4,1
2653,1.0441,90.251,13.34,10.1,0
2654,-0.874,53.907,12.96,12.7,1
2655,-1.3519,32.004,12.15,7.4,1
2656,-0.579,60.123,9.89,9.7,0
2657,-0.7183,54.056,12.48,9.1,1
2658,0.0778,66.289,16.65,6.6,0
2659,-2.2722,15.138,10.65,8.3,1
2660,1.8622,100.975,12.89,8,0
2661,0.6046,82.306,12.08,11.5,1
2662,0.4371,88.421,13.12,12.5,0
2663,0.375,81.093,14.36,13.1,1
2664,1.2599,83.856,13.13,10.6,0
2665,-0.5503,58.769,6.58,11.9,1
2666,-2.0673,16.314,10.67,9.9,1
2667,0.7547,78.522,10.39,7.5,1
2668,-1.3988,45.198,4.53,9.9,0
2669,-0.7307,55.327,12.06,10.3,0
2670,0.1877,72.784,13.08,9.6,1
2671,0.6073,79.86,13.2,7.8,0
2672,1.2824,80.738,17.22,11.3,1
2673,1.8217,72.258,12.19,10,1
2674,-2.9907,-27.088,5.61,9.6,0
2675,-0.948,44.638,9.38,9.6,1
2676,-0.0025,67.279,11.53,15.5,0
2677,0.5925,72.501,13.54,8.8,0
2678,0.3526,83.642,11.79,11.5,0
2679,0.8987,78.167,16.8,10.2,1
2680,0.6842,72.989,11.87,8.6,1
2681,-0.1149,66.439,12.64,10.2,1
2682,-0.3696,66.555,10.94,10,0
2683,-0.0372,65.462,11.44,11,0
2684,1.7449,79.281,15.83,9.9,1
2685,0.2452,77.841,12.26,8.1,0
2686,-0.6683,51.91,13.37,8.9,0
2687,-0.0366,66.631,12.02,9.4,0
2688,-0.3876,56.835,13.06,12,0
2689,-0.2927,52.019,10.82,6.1,1
2690,0.5169,76.105,14.7,12.6,0
2691,2.3445,92.533,13.4,13.5,1
2692,0.2557,74.527,12.35,10.3,1
2693,1.4516,81.452,18.13,13,1
2694,1.4938,89.861,15.61,11.4,1
2695,-2.1949,13.887,11.49,8.9,1
2696,-0.5477,65.193,13.73,11.9,1
2697,-0.7212,51.443,11.85,9.5,1
2698,-0.2896,57.605,10.94,7,0
2699,-0.0445,52.788,8.82,11,0
2700,0.306,76.027,17.64,11.8,0
2701,0.1961,75.453,16.73,11,1
2702,1.4784,94.601,18.19,12.6,0
2703,-0.7922,61.796,12.63,12.9,1
2704,1.3601,88.013,17.28,15.3,0
2705,-0.3396,66.042,12.76,11.9,0
2706,2.2226,83.214,17.43,10.5,1
2707,-0.7846,58.387,10.35,5.6,0
2708,0.3882,80.523,14.61,8.2,1
2709,1.3118,70.296,13.69,11.2,1
2710,0.9433,78.831,14.69,12.3,1
2711,-1.5516,47.166,12.24,11.1,1
2712,-1.5799,52.762,9.48,12.1,1
2713,-0.8243,47.412,9.11,10.9,0
2714,-0.1854,69.391,9.72,9.6,1
2715,0.3963,78.267,9.87,10.4,1
2716,-1.2383,42.306,7.41,9.4,0
2717,0.0474,70.128,8.23,13.6,1
2718,1.8239,89.343,12.8,15.1,0
2719,0.9964,84.586,9.28,14.3,1
2720,0.7312,71.672,13.06,8.5,0
2721,-0.0366,72.063,14.12,12.1,0
2722,1.0689,77.309,12.73,9.5,0
2723,0.7104,75.127,15.83,11.8,1
2724,0.8248,85.535,9.57,10.5,1
2725,0.0327,71.778,10.74,10.6,1
2726,-0.0762,63.469,15.73,8.8,0
2727,-0.9208,53.955,12.47,4.8,0
2728,0.3754,69.418,14.4,13.5,0
2729,-0.456,63.145,9.99,11.3,0
2730,2.7003,113.742,23.01,11.2,1
2731,2.0058,90.475,12.39,14.2,0
2732,1.576,93.282,16.92,12.2,0
2733,-0.6689,63.764,13.71,8.1,0
2734,0.8752,80.884,14.77,8.5,1
2735,-0.9139,53.495,7.98,9.6,0
2736,-0.6943,62.503,12.21,7.4,1
2737,0.4277,75.709,15.35,6.6,0
2738,1.0913,72.924,15.57,13.3,0
2739,0.2709,81.633,17.05,9.9,1
2740,-0.2564,56.743,12.42,9.6,0
2741,-0.2894,66.761,10.9,13.5,1
2742,-0.393,55.921,8.01,10.9,1
2743,0.866,75.098,11.72,11,0
2744,0.4455,75.797,16.2,10.3,0
2745,-1.2087,59.517,13.3,9.6,0
2746,-0.4666,62.029,15.04,9.3,0
2747,-1.4893,34.928,7.68,11.3,1
2748,-0.1278,69.558,12.06,10.1,1
2749,-0.0202,63.147,11.98,8.1,1
2750,-1.1196,49.012,6.24,11.1,1
2751,-0.1349,72.436,13.95,9.6,0
2752,0.4441,76.636,14.17,7.8,0
2753,0.0988,66.844,12.17,12.2,1
2754,-0.3584,66.768,9.37,7.5,0
2755,0.621,79.403,14.14,10.9,0
2756,0.7693,90.718,16.21,9.6,1
2757,0.6861,78.027,12.42,8.7,1
2758,0.104,73.708,12.33,8.1,1
2759,-1.7046,28.993,9.18,8.5,0
2760,1.4849,85.487,16.87,10.9,1
2761,1.3273,85.549,14.95,11.9,1
2762,0.1513,77.157,12.41,8.3,1
2763,-1.8796,31.957,5.87,7.1,0
2764,-0.6051,61.03,13.55,8.2,1
2765,-1.6943,37.354,9.7,12.3,1
2766,-1.0254,45.496,12.11,5.9,1
2767,-0.2216,56.411,9.69,9.9,0
2768,0.4377,70.21,13.71,8.4,1
2769,0.2508,67.932,11.36,10,1
2770,-1.0882,52.52,13.9,9.9,1
2771,0.0805,75.247,13.99,9.2,1
2772,-0.5917,62.098,13.84,10.3,0
2773,-1.0019,57.438,9.47,11.9,0
2774,-0.9021,47.983,11.15,13.3,1
2775,-1.0807,42.834,8.64,9.1,1
2776,0.5447,64.074,8.91,10.1,0
2777,0.6498,77.212,16.44,9.9,1
2778,-2.1027,25.856,12.27,6.9,0
2779,-0.7831,59.624,8.69,9.1,0
2780,-0.1645,59.298,13.83,8.6,1
2781,-0.2505,72.928,14.18,9.6,1
2782,-1.4887,37.882,10.86,8.1,0
2783,1.718,89.852,16.69,14,1
2784,0.6462,70.549,12.22,10.7,1
2785,0.1851,70.262,13.75,8.7,1
2786,0.4311,81.39,12.25,8.3,0
2787,-0.0733,56.298,12.39,13.5,1
2788,0.5911,62.235,7.92,10.5,1
2789,0.7979,82.671,13.28,9.1,1
2790,0.2268,72.805,12.05,11.1,1
2791,0.4555,76.082,11.02,10.2,0
2792,0.0012,75.917,10.3,8.7,0
2793,0.4435,77.516,13.05,10.8,1
2794,-0.2925,70.847,17.16,10.1,0
2795,-1.6429,35.217,6.53,11.1,0
2796,-0.5558,61.45,13.37,8.2,0
2797,-0.2048,71.033,11.21,9.6,0
2798,-1.1995,56.284,8.36,8.9,1
2799,-1.0189,52.792,8.97,7.5,1
2800,-0.6764,65.334,13.68,4.9,0
2801,0.4348,85.205,14.02,5.6,1
2802,0.195,79.596,18.79,11.5,1
2803,-0.8118,58.261,9.85,11.6,0
2804,0.5155,77.786,12.32,13,1
2805,0.9095,91.056,13.21,11,0
2806,-0.1684,76.601,14.77,5.8,0
2807,-0.3602,62.187,15.11,9.2,1
2808,0.3016,66.206,8.34,7.6,0
2809,-1.1814,53.499,8.73,7.2,1
2810,-1.2839,64.836,8.67,7.8,1
2811,0.6623,87.368,16.42,8.9,1
2812,-1.1543,53.262,9.2,9.6,1
2813,-0.4178,64.344,9.15,12.9,1
2814,-0.1233,67.26,14.31,10,0
2815,0.5533,90.128,14.72,7.9,1
2816,-1.401,52.215,11.35,11.5,1
2817,0.526,74.779,10.56,13.2,0
2818,-0.359,66.301,11.49,11.3,1
2819,0.3923,66.852,14.11,10.6,1
2820,-1.3438,32.803,14.68,10.6,0
2821,0.5768,86.306,12.05,10.6,1
2822,0.112,67.897,15.75,8.5,0
2823,0.2286,82.462,14.18,8.2,0
2824,0.1909,73.689,16.4,6.4,1
2825,-0.0656,56.421,10.68,9.9,0
2826,-0.8679,53.585,5.66,11.6,1
2827,1.3583,85.372,13.84,10,1
2828,-2.1283,4.66,8.15,11.4,1
2829,-1.6488,35.491,11.03,11.5,0
2830,0.3465,77.952,8.9,12.8,0
2831,-1.1372,60.466,9.26,11.8,1
2832,1.7563,95.983,15.64,13,0
2833,-1.3232,47.349,10.09,7,0
2834,0.7751,82.614,11.58,10,1
2835,0.082,71.877,16.07,9.9,1
2836,2.0978,89.117,17.73,12.1,0
2837,0.7391,84.147,16.79,14.6,0
2838,-0.6687,58.916,14.11,8.1,1
2839,0.9751,73.908,12.49,9.4,0
2840,-0.2388,65.811,9.24,8.9,0
2841,-1.1456,49.053,7.17,10,1
2842,-0.1393,66.628,11.65,6.2,1
2843,-0.6706,62.083,10.35,7.4,0
2844,0.0488,77.919,16.48,11.8,1
2845,1.1562,87.658,16.02,14.2,0
2846,-1.2782,54.786,9.84,11.9,0
2847,2.0669,91.178,16.12,9.8,0
2848,1.1472,59.139,15.25,12.4,0
2849,1.0279,87.096,19.25,12.6,0
2850,1.5037,90.201,12.41,10.7,0
2851,-0.9253,59.68,11.97,8.4,0
2852,-0.1858,65.381,14.44,8.5,0
2853,-0.7994,68.001,15.39,10.1,0
2854,-1.5916,37.955,8.01,9.9,1
2855,-0.6158,58.877,7.28,9.9,1
2856,0.5778,76.353,10.21,10.6,1
2857,-2.5153,-6.979,6.44,4.8,1
2858,0.9583,70.622,11.82,11.6,1
2859,-1.2321,47.439,9.39,10.3,0
2860,0.6281,75.667,15.09,9.7,0
2861,-0.9757,59.881,8.91,10.2,0
2862,-0.6637,49.407,5.5,10.8,1
2863,1.1803,78.849,11.84,10.3,0
2864,-2.2708,24.307,8.92,10.7,0
2865,-0.6982,59.565,10.87,13.6,0
2866,0.0006,67.904,17.07,9.2,1
2867,0.6142,62.928,12.98,10.7,0
2868,-0.5936,63.526,15.7,10.3,0
2869,-1.7261,25.917,8.47,10.3,1
2870,-0.4451,70.804,14.39,12,0
2871,-0.2545,62.683,7.44,10.2,0
2872,0.7142,77.321,9.48,14.1,0
2873,-0.5459,66.296,11.38,7.8,1
2874,0.8413,78.321,9.98,9.4,1
2875,-1.9072,45.683,8.54,8.6,1
2876,0.2376,81.351,11.97,8.7,1
2877,-0.5289,50.212,9.98,10.5,0
2878,0.8209,81.541,14.49,8.7,0
2879,-1.4821,40.316,8.22,9.9,1
2880,-0.8506,54.529,13.53,9.2,1
2881,1.043,77.032,16.82,12.4,0
2882,-0.5332,65.771,11.03,9.4,1
2883,-1.3939,45.419,5.73,11,0
2884,-0.8364,56.093,10.26,8.4,1
2885,0.2262,67.686,11.06,11.3,1
2886,2.1943,92.069,11.72,12.5,1
2887,0.6623,80.379,15.19,11.6,0
2888,0.2934,75.019,13.41,10.1,1
2889,0.4265,67.986,11.76,9.9,1
2890,0.8665,71.946,13.4,6.6,1
2891,-0.3728,69.363,15.54,10,1
2892,0.053,76.443,10.51,12,0
2893,2.2056,83.42,13,13.1,0
2894,0.3869,81.411,11.79,15.5,1
2895,0.1379,72.69,13.02,12.5,0
2896,-0.7446,56.611,12.88,9.7,0
2897,0.9068,81.073,10.8,10,1
2898,-1.1761,63.693,9.99,8.1,0
2899,0.5635,74.183,9.52,14.9,1
2900,-0.3368,62.342,9.89,10,1
2901,0.454,81.887,19.6,8.3,1
2902,0.9429,78.081,14.17,12.6,1
2903,-0.5689,50.998,7.51,14.1,1
2904,-0.6424,59.404,12.8,8.4,0
2905,0.9143,66.491,15.89,12.4,0
2906,0.0592,68.278,15.64,10.1,0
2907,-0.0983,65.817,11.87,11.3,1
2908,-0.9632,47.766,12.69,9.3,1
2909,0.5521,76.224,10.76,7.6,0
2910,0.0081,79.587,10.04,10.1,0
2911,0.8947,77.517,13.71,8.3,0
2912,0.3784,74.947,11.7,8.3,0
2913,-0.0276,66.601,12.36,10,1
2914,-0.0363,59.328,15.34,11.3,0
2915,-1.7086,28.708,9.41,10.4,0
2916,0.0672,83.628,16.67,10,0
2917,0.1523,79.942,14.69,8.2,0
2918,-0.5643,58.864,12.7,11.1,1
2919,1.6535,103.789,10.83,10.3,1
2920,0.3665,71.202,12.54,9.3,0
2921,-0.9282,50.039,17.17,10.8,1
2922,2.266,80.657,12.47,12.3,1
2923,-1.0311,62.038,9.97,8.4,0
2924,-0.2135,72.889,17.03,8.5,1
2925,-0.7134,59.193,11.54,9.9,0
2926,-0.2356,71.791,17.08,11.8,1
2927,-0.3987,62.945,12.53,6.7,0
2928,0.0736,75.448,15.64,8.2,0
2929,0.2182,76.309,10.14,9.6,1
2930,-0.3706,70.979,10.92,8.8,1
2931,-0.8125,46.992,11.73,11,1
2932,0.3922,82.018,10.94,12.5,0
2933,-0.3051,60.605,12.09,9,1
2934,0.086,81.773,13.59,9.9,0
2935,0.1386,71.93,7.6,9.2,0
2936,1.1025,82.069,14.96,10.7,1
2937,-0.6162,70.275,11.72,10.4,0
2938,0.211,73.279,12.02,11.4,1
2939,0.7008,81.635,17.41,9.5,1
2940,-0.246,63.672,12.23,7.9,1
2941,-0.6978,75.384,11.9,10.4,1
2942,0.0189,83.448,17.02,11.9,1
2943,-0.3175,56.027,13.99,8.2,0
2944,2.1799,100.521,15.69,7,1
2945,0.2914,66.679,14.72,14,1
2946,-0.4036,51.272,12.02,9.4,1
2947,0.5908,80.235,11.07,7.5,0
2948,-1.288,38.859,8.45,5.3,0
2949,-1.3422,38.167,10.1,11.3,0
2950,-0.398,68.396,13.39,9.9,1
2951,0.6344,77.541,11.33,11.6,1
2952,-0.1385,79.246,11.06,8.9,0
2953,-1.8753,29.78,7.94,9.3,0
2954,-0.0514,61.075,12.29,13.1,0
2955,-0.1022,75.318,10.17,10.3,1
2956,-0.1763,62.805,9.25,8.1,0
2957,-1.8683,40.367,11.53,8,0
2958,0.485,81.68,8.33,9.2,0
2959,2.06,77.332,16.46,15.3,0
2960,0.2986,69.408,12.31,9.3,0
2961,-1.3876,49.115,4.65,11.5,0
2962,-0.1665,60.864,11.36,13.5,1
2963,-1.6833,45.485,9.93,6.6,1
2964,0.1125,73.759,13.57,9.4,0
2965,0.0419,71.765,13.02,10.6,1
2966,-0.0218,63.416,13.27,10.4,0
2967,0.2734,69.509,8.28,6.8,0
2968,0.3395,87.002,13.63,8.9,1
2969,0.5136,75.234,10.76,10.8,0
2970,0.3081,63.176,16.28,7.8,0
2971,-0.7851,55.083,14,7.8,0
2972,1.038,88.097,12.98,11.6,0
2973,-1.0529,55.07,8.04,12.4,0
2974,-0.054,69.247,11.03,11.1,0
2975,1.7864,90.579,14.58,10.1,1
2976,1.09,79.713,15.09,12.5,0
2977,-0.5195,64.515,9.69,8.8,0
2978,-0.8142,57.457,10.76,8.9,1
2979,-0.8127,55.766,15.49,12,1
2980,0.3557,77.415,16.38,9.6,0
2981,0.6781,76.225,13.91,10.5,0
2982,-0.0559,59.648,8.58,8.8,1
2983,0.8502,69.734,16.01,11.1,1
2984,-0.3047,57.331,10.31,10.7,1
2985,0.3135,73.942,14.18,13.6,0
2986,1.0354,100.909,12.66,11.3,1
2987,0.2835,73.715,12.89,10.7,1
2988,0.2746,76.672,7.84,13.2,1
2989,0.3414,77.503,9.8,11.6,1
2990,0.1668,79.457,16.34,11,0
2991,1.0738,80.697,14.09,9.7,1
2992,-0.5646,71.323,14.14,10.9,1
2993,0.0946,72.493,16.88,16.1,1
2994,0.2821,73.157,12.75,8.2,1
2995,-0.3605,61.699,12.28,10.5,1
2996,-1.3206,52.875,5.71,9.7,1
2997,-0.2454,63.38,14.33,10.9,1
2998,0.2708,71.014,12.81,9.3,0
2999,1.0534,86.583,20.2,10.8,1
3000,-0.4315,61.927,11.81,7.8,1
3001,-0.8674,55.475,9.4,9.5,0
3002,0.5918,73.538,17.08,9.8,0
3003,0.1409,72.682,12.62,10.6,1
3004,-1.6325,25.483,12.56,8.8,0
3005,-3.114,-26.899,2.76,7.7,1
3006,1.3278,80.686,13.55,10.2,0
3007,-0.9886,46.868,11.58,11.3,0
3008,1.47,94.986,15.3,8.6,0
3009,-0.7228,60.704,12.23,10.6,0
3010,0.1899,78.608,9.89,10.8,0
3011,1.2832,75.557,19.95,13.7,1
3012,0.2949,80.843,17.08,12,1
3013,0.3082,80.147,16.35,6.1,1
3014,0.8032,75.225,13.01,11.4,1
3015,1.544,96.917,15.56,7.2,1
3016,-2.0393,35.13,4.86,11.7,0
3017,0.5263,79.489,7.12,10.8,0
3018,-0.4197,68.26,9.6,9.4,0
3019,-0.468,60.129,10.19,9.9,1
3020,-1.6779,45.275,7.41,11.5,0
3021,-1.4563,50.71,9.25,8.6,0
3022,-0.175,68.119,14.22,8.2,1
3023,0.2152,79.898,13.72,4.4,1
3024,1.1622,85.401,13.44,5.3,1
3025,2.1545,87.927,14.55,10.5,1
3026,0.0435,68.206,14.86,9.3,0
3027,0.3751,76.472,12.54,11.3,1
3028,-0.891,53.646,11.61,9.8,1
3029,1.4869,81.737,11.71,12.8,0
3030,-0.4759,61.216,13.53,10.3,1
3031,-0.34,55.742,12.16,10.1,1
3032,-0.1483,64.616,10.55,10,0
3033,0.2612,78.313,12.22,7.7,0
3034,-0.615,48.145,7.03,5.8,1
3035,1.9382,89.823,11.81,12.7,1
3036,-1.9125,16.673,4.53,8.7,1
3037,-0.0705,63.499,9.32,8.1,1
3038,0.5022,79.319,12.8,10.1,0
3039,-0.3334,73.454,10.99,8.2,0
3040,1.048,85.847,10.49,10.8,0
3041,-1.6151,34.78,9.22,9,1
3042,1.418,83.366,15.36,12.5,0
3043,-1.2999,52.548,9.69,11.3,0
3044,-0.0188,72.463,10.66,8.8,1
3045,0.5906,79.905,14,8.1,1
3046,-0.3471,59.4,12.81,8.8,1
3047,1.4502,94.689,10.73,10.3,0
3048,1.1867,75.383,18.99,10.8,0
3049,0.5982,78.464,14.91,9.6,0
3050,-1.5437,45.648,5.19,8.7,1
3051,-2.1411,28.92,8.45,11.2,0
3052,0.7279,87.079,12.1,12.1,0
3053,0.5152,81.719,14.73,8.9,0
3054,1.5726,85.015,17.97,11.8,0
3055,-0.3708,65.806,16.02,11.1,0
3056,0.466,72.18,14.33,10.8,0
3057,-2.1624,27.414,10.57,10,1
3058,0.7725,80.906,12.98,8.3,1
3059,-1.0626,62.817,6.33,11.1,0
3060,0.1892,67.267,7.61,10.2,0
3061,-2.0885,22.555,7.77,10.3,1
3062,-1.0307,49.902,14.48,12.5,1
3063,0.4175,74.112,8.16,5.3,0
3064,0.1234,75.586,11.64,9,0
3065,-0.4473,64.544,12.87,8.9,0
3066,0.588,82.895,12.9,13,0
3067,1.1167,72.586,11.65,13.1,0
3068,-0.7703,67.382,12.79,7.3,0
3069,-1.1627,45.357,3.54,9.8,1
3070,-0.692,56.822,15.06,9.3,1
3071,-0.0441,75.432,8.31,12.3,1
3072,-0.8851,58.045,9.56,11.1,1
3073,1.6879,89.447,14.59,10.5,0
3074,2.1181,112.035,17.64,10.7,0
3075,-1.5336,36.12,13.62,10.3,1
3076,1.3179,72.985,15.76,12.2,0
3077,1.2484,75.914,20.57,10,1
3078,-0.7156,66.833,6.92,10.3,0
3079,1.4883,106.807,14.1,9.6,1
3080,1.2477,65.702,15.78,10.3,0
3081,-0.1039,72.896,14.84,8,1
3082,-0.0157,67.499,10.23,11.1,1
3083,1.2865,81.769,11.93,8.8,1
3084,-1.7252,37.55,2.84,7.8,1
3085,-2.1936,24.892,13.29,9.2,0
3086,-0.1336,62.34,11.49,11.1,1
3087,1.1622,81.199,16.49,11.4,0
3088,1.6162,84.929,21.9,9.6,1
3089,0.4689,76.885,10.97,8.9,1
3090,-1.9607,24.536,6.68,5.7,0
3091,1.6164,78.133,14.64,10,1
3092,-0.041,69.117,15.14,7.4,0
3093,-1.4049,43.734,9.64,10,1
3094,0.1226,71.183,14.9,6.4,0
3095,0.7743,77.375,10.54,11,1
3096,-1.1562,45.568,14.48,8.2,0
3097,1.3927,70.431,12.62,9.7,1
3098,-0.4072,56.648,14,5.1,1
3099,1.9721,87.256,16.2,12.3,1
3100,0.9561,85.699,12.96,10.2,0
3101,-1.5168,43.462,3.64,5.6,1
3102,0.4768,83.189,11.41,10.6,0
3103,-1.5466,40.045,3.88,9.7,1
3104,1.6216,93.196,16.3,11.9,0
3105,1.79,86.288,15.95,11,0
3106,-0.9737,53.696,9.25,11.8,0
3107,-0.8028,47.91,10.65,10.2,0
3108,0.9576,71.374,12.1,10.5,0
3109,0.302,75.507,7.93,10.5,1
3110,-0.5479,69.258,13.42,10.4,1
3111,1.4113,78.907,14.91,11.8,0
3112,1.5836,77.672,13.99,7.8,1
3113,-0.4723,72.75,9.33,12.7,0
3114,-0.9383,47.835,12.36,6.1,1
3115,-0.0035,65.068,9.98,12,1
3116,-0.4446,70.656,15.55,10.5,0
3117,0.9925,80.269,14.28,12.8,1
3118,-0.6782,69.272,9.69,8.3,0
3119,0.1677,82.26,7.56,10.9,1
3120,-0.6657,67.315,9.26,8.5,1
3121,1.122,65.693,16.47,7.2,0
3122,0.1129,76.886,9.39,9.4,1
3123,1.1459,79.111,10.24,11.5,1
3124,-0.5019,50.857,10.5,9.9,0
3125,0.2701,69.876,14.73,8.1,1
3126,1.2395,90.785,14.51,8.8,0
3127,-0.1512,67.209,11.05,7.9,0
3128,0.5454,73.925,13.71,11.4,0
3129,0.4107,72.822,16,12.4,1
3130,-0.768,54.464,11.88,12.3,0
3131,-0.2427,67.55,13.22,11.3,1
3132,0.4322,70.607,16.84,10.4,1
3133,0.4815,72.082,13.82,6.7,0
3134,1.1508,93.609,12.71,11.5,1
3135,0.2613,81.302,10.4,5.7,1
3136,-0.419,55.594,9.12,10.9,0
3137,-0.9369,53.316,7.83,5.3,1
3138,0.5035,81.478,10.84,8,1
3139,0.6933,75.607,7.42,10.6,1
3140,1.0306,82.153,15.65,13.8,0
3141,0.2957,75.994,12.33,13.4,1
3142,-1.4116,47.177,9.54,12.7,0
3143,2.2094,97.091,16.44,14.1,0
3144,0.7898,75.709,7.53,9.3,0
3145,0.2855,79.016,16.9,9.5,1
3146,-1.0493,47.896,9.1,11.9,1
3147,-0.2904,72.259,9.6,11.1,0
3148,-2.4794,-1.44,8.01,8,0
3149,0.9319,74.248,7.74,10.5,0
3150,0.4556,80.928,12.63,7.2,1
3151,-0.5984,52.261,9.69,11.3,0
3152,1.2094,91.452,15.08,13.5,0
3153,-0.2459,70.98,12.41,9.3,1
3154,0.9023,87.739,16.29,8.8,0
3155,-1.5475,47.988,8.39,9.5,1
3156,0.0416,72.293,10.37,10.6,1
3157,0.808,86.485,11.97,10.8,0
3158,-0.0875,63.276,6.61,11.1,1
3159,1.4708,90.766,11.76,14.3,0
3160,-0.1494,65.866,14.59,9.9,1
3161,-1.349,61.767,11.04,6.1,0
3162,-0.4396,52.224,14.18,11.5,0
3163,0.5596,86.019,14.68,11.1,1
3164,-1.1771,61.393,10.87,9.1,0
3165,-0.2363,68.573,12.04,12.4,1
3166,-0.4936,67.153,11.13,10.4,0
3167,-0.4226,63.198,15.49,8.5,1
3168,-0.0479,73.88,10.32,8.6,0
3169,-0.3153,56.625,14.72,10.3,1
3170,0.8434,87.249,13.21,12.4,1
3171,0.6848,78.879,19.38,11.2,0
3172,0.3258,76.607,12.78,4.7,0
3173,-1.612,38.911,9.03,7.1,0
3174,1.6209,99.88,17.76,13.7,1
3175,-0.2695,66.965,13.62,11.2,0
3176,-2.0257,21.009,6.12,10,0
3177,0.8716,75.5,15.17,10.8,1
3178,0.9383,86.815,13.31,10.6,1
3179,-0.714,51.009,12.65,8.4,0
3180,-1.5511,37.919,8.08,11,1
3181,0.1989,69.602,10.8,10.6,1
3182,-0.5108,60.144,11.71,8.7,0
3183,0.4918,79.626,12.71,8.4,0
3184,-0.1278,67.054,11.12,10,1
3185,-0.2631,65.493,12.55,11.6,0
3186,0.0462,67.527,14.01,9.8,1
3187,-0.0601,67.824,11.22,10.1,1
3188,0.0249,78.669,9.94,6,0
3189,0.6774,87.394,10.7,10.3,1
3190,0.1834,74.715,12.86,12.5,0
3191,-1.2283,50.711,9.4,11.1,1
3192,-1.194,44.839,11.35,9,0
