region_id,sector,year,treatment,population,unemployment_rate,gdp_per_capita,exports_per_capita,fdi_inflow,avg_wage
180,Manufacturing,2015,1,56085,0.118,23185,6576,155,19.01
181,Manufacturing,2006,0,35460,0.062,19015,5780,231,12.97
181,Manufacturing,2007,0,65933,0.052,19495,5744,205,14.31
181,Manufacturing,2008,0,62890,0.065,20090,5360,209,15.65
181,Manufacturing,2009,0,54555,0.112,19507,5869,189,16.09
181,Manufacturing,2010,1,54915,0.07,22757,6825,324,17.73
181,Manufacturing,2011,1,61122,0.067,23676,7042,194,18.65
181,Manufacturing,2012,1,47870,0.069,23356,6855,239,18.82
181,Manufacturing,2013,1,43135,0.055,22685,6358,285,20.24
181,Manufacturing,2014,1,49804,0.09,20483,5971,229,20.86
181,Manufacturing,2015,1,54589,0.082,22028,7089,192,21.46
182,Manufacturing,2006,0,41534,0.083,20927,6495,276,18.47
182,Manufacturing,2007,0,56675,0.072,21170,7103,161,15.59
182,Manufacturing,2008,0,36912,0.052,19622,6406,193,13.91
182,Manufacturing,2009,0,49986,0.09,21390,7410,161,18.31
182,Manufacturing,2010,1,56271,0.077,22259,6932,278,18.48
182,Manufacturing,2011,1,55983,0.073,21557,6374,178,18.47
182,Manufacturing,2012,1,61690,0.112,19282,5335,283,19.43
182,Manufacturing,2013,1,58748,0.067,23779,6782,241,19.1
182,Manufacturing,2014,1,51884,0.066,22284,6690,236,20.6
182,Manufacturing,2015,1,44318,0.067,23983,7201,281,15.95
183,Agriculture,2006,0,51126,0.059,21599,5733,139,14.77
183,Agriculture,2007,0,46106,0.09,24216,7061,252,16.43
183,Agriculture,2008,0,33365,0.051,20889,5970,178,16.41
183,Agriculture,2009,0,58576,0.083,20838,6386,286,14.17
183,Agriculture,2010,0,51034,0.113,23249,6674,147,15.76
183,Agriculture,2011,0,55861,0.138,18935,5511,185,15.94
183,Agriculture,2012,0,53698,0.062,20271,7315,259,22.06
183,Agriculture,2013,0,64687,0.083,19667,5911,227,15.24
183,Agriculture,2014,0,57034,0.085,21521,6656,131,19.07
183,Agriculture,2015,0,55902,0.084,23140,6656,242,21.37
184,Manufacturing,2006,0,54266,0.091,21014,6559,259,19.01
184,Manufacturing,2007,0,59662,0.068,21774,6379,159,18.92
184,Manufacturing,2008,0,35837,0.05,22155,6566,169,14.04
184,Manufacturing,2009,0,34648,0.078,20629,5750,249,16.37
184,Manufacturing,2010,1,51278,0.094,22302,6244,255,19.04
184,Manufacturing,2011,1,50397,0.062,22243,6241,149,17.65
184,Manufacturing,2012,1,42197,0.087,23426,5987,257,20.17
184,Manufacturing,2013,1,46861,0.076,26895,7959,220,20.97
184,Manufacturing,2014,1,45644,0.085,26315,7032,201,19.51
184,Manufacturing,2015,1,48034,0.118,22901,6145,245,23.35
185,Services,2006,0,34367,0.085,20508,6191,229,14.19
185,Services,2007,0,41880,0.051,20501,6604,185,14.15
185,Services,2008,0,44367,0.111,20664,6184,239,19.94
185,Services,2009,0,58685,0.091,22447,6839,194,18.42
185,Services,2010,0,51170,0.112,22312,7099,224,17.08
185,Services,2011,0,55885,0.106,20432,6629,119,17.84
185,Services,2012,0,50321,0.076,22070,6581,214,17.22
185,Services,2013,0,57853,0.116,22832,6646,202,17.34
185,Services,2014,0,48947,0.067,20708,6022,187,19.78
185,Services,2015,0,50959,0.06,20485,6949,177,22.18
186,Manufacturing,2006,0,50287,0.093,16767,4585,210,11.52
186,Manufacturing,2007,0,47320,0.062,20575,6010,198,16.34
186,Manufacturing,2008,0,51997,0.104,22620,7566,182,13.54
186,Manufacturing,2009,0,54815,0.101,19959,6573,107,18.18
186,Manufacturing,2010,0,46177,0.056,18177,4737,305,16.26
186,Manufacturing,2011,0,68340,0.102,22036,6970,135,18.67
186,Manufacturing,2012,0,58142,0.09,23129,6474,167,22.91
186,Manufacturing,2013,0,50433,0.045,24308,7429,204,20.57
186,Manufacturing,2014,0,51150,0.096,22183,6533,178,18.39
186,Manufacturing,2015,0,37426,0.077,22772,6482,151,20.77
187,Services,2006,0,56071,0.05,20362,5945,233,13.02
187,Services,2007,0,43627,0.07,20910,6220,221,15.46
187,Services,2008,0,55531,0.062,22101,5994,173,12.12
187,Services,2009,0,39735,0.07,24085,7658,254,17.62
187,Services,2010,0,43928,0.074,21350,7238,188,14.94
187,Services,2011,0,60137,0.057,20093,6633,216,15.35
187,Services,2012,0,43751,0.084,23076,7144,237,17.64
187,Services,2013,0,53980,0.071,21043,6780,216,18.5
187,Services,2014,0,52862,0.119,23891,6691,242,19.56
187,Services,2015,0,40821,0.115,25017,7829,216,20.85
188,Manufacturing,2006,0,63106,0.054,20205,6149,258,14.37
188,Manufacturing,2007,0,34412,0.05,24309,6889,128,12
188,Manufacturing,2008,0,51765,0.091,18323,5169,123,16.02
188,Manufacturing,2009,0,42335,0.065,22979,7190,245,13.21
188,Manufacturing,2010,1,49157,0.107,21997,6789,326,19.72
188,Manufacturing,2011,1,39929,0.067,22178,6180,263,19.17
188,Manufacturing,2012,1,42668,0.101,23722,7154,353,17.62
188,Manufacturing,2013,1,48853,0.084,24999,7599,288,20.56
188,Manufacturing,2014,1,43905,0.094,24461,7829,259,18.32
188,Manufacturing,2015,1,45941,0.074,22604,6637,267,18.48
189,Services,2006,0,48448,0.119,18789,5780,192,15.05
189,Services,2007,0,47377,0.093,22853,6939,188,19.04
189,Services,2008,0,63866,0.066,18490,5401,194,16.55
189,Services,2009,0,47853,0.099,24665,5950,182,13.35
189,Services,2010,0,44411,0.105,21392,6163,193,17.69
189,Services,2011,0,57170,0.04,20624,5955,224,15.64
189,Services,2012,0,64976,0.085,23319,7086,263,21.3
189,Services,2013,0,40121,0.093,21542,6860,241,20.07
189,Services,2014,0,64606,0.064,22772,6795,299,18.74
189,Services,2015,0,59533,0.101,23762,6344,233,21.7
190,Services,2006,0,54939,0.064,20820,6414,152,16.62
190,Services,2007,0,55543,0.059,22125,7020,311,18.26
190,Services,2008,0,44309,0.069,20529,5766,284,17.35
190,Services,2009,0,53568,0.109,22059,6760,215,16.73
190,Services,2010,1,54176,0.042,21063,6043,219,18.1
190,Services,2011,1,49744,0.052,23269,6728,242,17.23
190,Services,2012,1,55376,0.061,20244,6675,271,22.27
190,Services,2013,1,55431,0.079,22960,7349,231,21.07
190,Services,2014,1,45598,0.076,23769,7190,259,17.38
190,Services,2015,1,56050,0.085,23097,7137,192,21.55
191,Manufacturing,2006,0,53899,0.081,20875,5773,157,16.15
191,Manufacturing,2007,0,52601,0.106,20092,6178,153,14.11
191,Manufacturing,2008,0,41984,0.088,20755,6022,299,13.53
191,Manufacturing,2009,0,36204,0.079,19181,4970,204,15.11
191,Manufacturing,2010,0,48189,0.05,17635,5829,227,15.55
191,Manufacturing,2011,0,47283,0.103,20689,5521,237,16.94
191,Manufacturing,2012,0,47909,0.09,20203,4965,241,15.06
191,Manufacturing,2013,0,47672,0.107,22094,6947,309,18.3
191,Manufacturing,2014,0,57460,0.088,22696,6455,165,15.13
191,Manufacturing,2015,0,53750,0.091,23671,6358,247,20.47
192,Manufacturing,2006,0,53554,0.091,21753,6910,256,12.58
192,Manufacturing,2007,0,51000,0.105,18587,6054,135,15.22
192,Manufacturing,2008,0,58331,0.075,19052,5822,169,18.76
192,Manufacturing,2009,0,45920,0.104,20843,5591,218,15.72
192,Manufacturing,2010,0,57465,0.08,19205,5166,140,19.59
192,Manufacturing,2011,0,52541,0.101,23061,6855,240,19.32
192,Manufacturing,2012,0,51418,0.095,20556,6073,142,20.16
192,Manufacturing,2013,0,41755,0.071,21905,6916,147,17.36
192,Manufacturing,2014,0,55463,0.107,21391,5638,208,20.93
192,Manufacturing,2015,0,54316,0.089,20201,5655,167,16.83
193,Services,2006,0,45980,0.063,19519,6561,280,15.23
193,Services,2007,0,39126,0.092,20027,5536,126,14.33
193,Services,2008,0,43668,0.071,20201,5575,263,15.23
193,Services,2009,0,59822,0.067,22352,5763,169,13.19
193,Services,2010,1,43465,0.099,20980,6564,273,18.21
193,Services,2011,1,53935,0.079,22042,6272,323,15.43
193,Services,2012,1,40342,0.071,23648,7089,253,20.48
193,Services,2013,1,61054,0.073,26097,7738,235,19.6
193,Services,2014,1,58688,0.076,24319,7039,204,18.61
193,Services,2015,1,48792,0.105,25528,7931,193,20.1
194,Manufacturing,2006,0,58443,0.078,19287,6876,191,13.3
194,Manufacturing,2007,0,46111,0.067,22213,6687,236,14.61
194,Manufacturing,2008,0,46563,0.072,18791,6864,262,17.98
194,Manufacturing,2009,0,59892,0.065,23958,6550,200,16.13
194,Manufacturing,2010,1,58201,0.077,21115,6543,337,20.22
194,Manufacturing,2011,1,57536,0.056,20930,6841,294,17.5
194,Manufacturing,2012,1,53122,0.065,23191,7125,205,19.12
194,Manufacturing,2013,1,54152,0.053,22408,6867,219,20.64
194,Manufacturing,2014,1,41991,0.085,24457,6667,200,22.04
194,Manufacturing,2015,1,53880,0.042,25121,7747,281,19.31
195,Services,2006,0,55011,0.067,20132,5400,217,17.5
195,Services,2007,0,43580,0.093,19311,6790,211,16.99
195,Services,2008,0,52838,0.111,21158,6567,263,15.12
195,Services,2009,0,44182,0.085,20850,6854,115,17.15
195,Services,2010,0,65836,0.096,24247,7276,158,11.27
195,Services,2011,0,67800,0.069,18945,6087,80,15.91
195,Services,2012,0,38496,0.093,21263,5122,191,17.62
195,Services,2013,0,54801,0.063,23068,7576,237,16.42
195,Services,2014,0,60861,0.128,21104,5975,296,17.99
195,Services,2015,0,53813,0.115,25059,6743,197,21.01
196,Manufacturing,2006,0,45173,0.086,18635,5185,163,15.69
196,Manufacturing,2007,0,52647,0.07,21964,6692,213,13.14
196,Manufacturing,2008,0,52510,0.074,22718,7389,182,11.77
196,Manufacturing,2009,0,38137,0.096,20452,6123,168,17.68
196,Manufacturing,2010,1,68107,0.118,22044,6107,200,16.17
196,Manufacturing,2011,1,60380,0.094,24078,7193,353,19.81
196,Manufacturing,2012,1,55912,0.093,25525,6677,163,20.75
196,Manufacturing,2013,1,61734,0.109,24018,6626,252,20.49
196,Manufacturing,2014,1,52622,0.063,22386,6706,328,19.78
196,Manufacturing,2015,1,69972,0.087,25029,7993,337,20.06
197,Manufacturing,2006,0,56254,0.072,19048,6094,173,15.65
197,Manufacturing,2007,0,42512,0.106,20324,6746,204,16.05
197,Manufacturing,2008,0,38127,0.054,21336,6396,155,17.58
197,Manufacturing,2009,0,38223,0.064,21578,6885,209,15.59
197,Manufacturing,2010,1,46401,0.06,22236,7686,208,16.46
197,Manufacturing,2011,1,55534,0.044,21456,6576,364,20.35
197,Manufacturing,2012,1,57014,0.075,24106,7673,249,20.61
197,Manufacturing,2013,1,44284,0.09,22643,6963,280,18.39
197,Manufacturing,2014,1,49266,0.121,21888,6311,225,20.05
197,Manufacturing,2015,1,58877,0.034,24573,7510,269,21.85
198,Services,2006,0,52211,0.086,19177,5765,243,14.34
198,Services,2007,0,56088,0.092,18836,5818,155,13.6
198,Services,2008,0,48874,0.084,18873,4946,130,17.87
198,Services,2009,0,53487,0.108,20235,6140,259,15.26
198,Services,2010,0,47525,0.13,20588,6693,237,17.21
198,Services,2011,0,52347,0.093,22150,6325,217,18.23
198,Services,2012,0,52722,0.067,20796,6049,180,18.2
198,Services,2013,0,42678,0.104,21812,6905,167,20.68
198,Services,2014,0,42631,0.108,22718,7183,235,18.12
198,Services,2015,0,50386,0.115,21859,6421,265,18.85
199,Services,2006,0,51352,0.084,18934,6899,91,14.98
199,Services,2007,0,45827,0.077,22026,6171,235,15.9
199,Services,2008,0,45279,0.072,20764,5608,197,17.03
199,Services,2009,0,39492,0.053,22759,6720,102,17.74
199,Services,2010,1,47687,0.105,21814,7693,250,20.22
199,Services,2011,1,52337,0.061,19527,5449,246,16.86
199,Services,2012,1,54846,0.073,19457,6260,281,20.6
199,Services,2013,1,55862,0.086,22912,6824,180,19.65
199,Services,2014,1,53501,0.109,24048,8244,197,14.8
199,Services,2015,1,42459,0.131,23934,7131,212,19.44
200,Services,2006,0,50233,0.072,18718,5484,144,17.3
200,Services,2007,0,44021,0.126,21150,6015,175,14.09
200,Services,2008,0,41040,0.055,19846,5756,285,19.27
200,Services,2009,0,49899,0.118,20476,6502,235,16.33
200,Services,2010,0,51156,0.089,21249,5376,125,17.33
200,Services,2011,0,46596,0.088,23013,6380,262,17.44
200,Services,2012,0,42316,0.091,23160,6859,113,15.68
200,Services,2013,0,51130,0.108,25436,7527,266,15.1
200,Services,2014,0,58053,0.111,20721,6198,169,17.98
200,Services,2015,0,54914,0.114,21576,6078,143,21.68
